transaction_id,account_id,transaction_date,amount_inr,transaction_type,channel,counterparty_country,risk_tag,zscore,zscore_flag,iqr_flag,suspicious
TXN1051976,ACC108985,2025-03-07,55037.04,Debit,IMPS,AE,watchlist,1.117423990880836,False,True,True
TXN1248005,ACC109209,2025-02-01,55033.62,Debit,UPI,IN,high_risk,0.29213374322470703,False,True,True
TXN1118111,ACC105482,2025-10-24,54978.07,Debit,IMPS,SG,high_risk,1.115811440497075,False,True,True
TXN1020887,ACC117540,2025-09-03,54956.77,Credit,Cash Deposit,IN,high_risk,0.2355422843254097,False,True,True
TXN1144821,ACC110383,2025-02-12,54931.72,Debit,IMPS,IN,high_risk,1.1789595993726674,False,True,True
TXN1037003,ACC107916,2025-02-14,54855.78,Debit,RTGS,US,high_risk,1.8631292317033594,False,True,True
TXN1034007,ACC115010,2025-12-23,54817.84,Debit,IMPS,IN,high_risk,1.2737019432251262,False,True,True
TXN1001954,ACC114575,2025-06-14,54723.75,Debit,Cash Deposit,IN,high_risk,0.6176625118261461,False,True,True
TXN1218271,ACC102249,2025-02-26,54721.54,Debit,UPI,IN,watchlist,1.841898191072568,False,True,True
TXN1190807,ACC117504,2025-07-01,54570.28,Debit,RTGS,IN,high_risk,1.785672248876282,False,True,True
TXN1045166,ACC105346,2025-12-10,54548.75,Credit,UPI,IN,high_risk,1.4567414906956466,False,True,True
TXN1120929,ACC103031,2025-03-28,54539.57,Credit,Cash Deposit,IN,high_risk,1.4600270549438903,False,True,True
TXN1067218,ACC110383,2025-11-02,54513.3,Debit,UPI,IN,high_risk,1.1635143972086774,False,True,True
TXN1022057,ACC107457,2025-06-29,54452.52,Debit,IMPS,IN,high_risk,0.4064967030905574,False,True,True
TXN1035248,ACC108807,2025-07-17,54449.21,Credit,NEFT,IN,high_risk,1.2363685675317906,False,True,True
TXN1109136,ACC106008,2025-10-02,54348.76,Debit,Cash Deposit,IN,watchlist,1.870916619045844,False,True,True
TXN1248772,ACC108381,2025-02-01,54322.96,Debit,RTGS,IN,high_risk,0.37054543630078646,False,True,True
TXN1048928,ACC107683,2025-06-27,54320.27,Debit,UPI,IN,watchlist,1.5529188616292608,False,True,True
TXN1013987,ACC109088,2025-12-29,54309.02,Debit,UPI,IN,high_risk,1.8942046191684716,False,True,True
TXN1008912,ACC116769,2025-03-19,54305.26,Debit,NEFT,IN,watchlist,2.3031109498076825,False,True,True
TXN1186584,ACC114575,2025-03-17,54207.59,Debit,NEFT,HK,high_risk,0.6026724256581819,False,True,True
TXN1210706,ACC115163,2025-01-27,54170.72,Debit,UPI,AE,watchlist,0.9200455241614968,False,True,True
TXN1042864,ACC100817,2025-03-13,54162.16,Credit,NEFT,IN,watchlist,2.0365398711364473,False,True,True
TXN1191370,ACC117424,2025-10-08,54113.05,Credit,IMPS,IN,watchlist,2.2374026698836817,False,True,True
TXN1057179,ACC110358,2025-03-12,54081.77,Credit,NEFT,IN,high_risk,1.407447612232369,False,True,True
TXN1015374,ACC103031,2025-03-19,54035.3,Debit,Cheque,IN,high_risk,1.4346316201597415,False,True,True
TXN1020910,ACC115843,2025-02-23,54011.5,Debit,UPI,IN,normal,-0.07104554823333402,False,True,True
TXN1239189,ACC111182,2025-12-08,53999.44,Debit,IMPS,IN,watchlist,1.7404551242105308,False,True,True
TXN1199588,ACC108838,2025-06-05,53925.45,Credit,NEFT,IN,watchlist,1.471506568124549,False,True,True
TXN1149218,ACC117154,2025-02-15,53923.67,Credit,NEFT,IN,watchlist,1.63325519686982,False,True,True
TXN1149807,ACC113851,2025-04-03,53916.64,Debit,IMPS,IN,high_risk,0.9714081961751037,False,True,True
TXN1150961,ACC106457,2025-03-24,53913.71,Credit,UPI,IN,watchlist,2.121171526470119,False,True,True
TXN1000958,ACC100209,2025-08-05,53752.69,Debit,IMPS,IN,normal,1.2632962741960414,False,True,True
TXN1125965,ACC104294,2025-01-16,53699.42,Credit,UPI,AE,watchlist,1.2538529985334632,False,True,True
TXN1208152,ACC103031,2025-04-29,53668.11,Debit,IMPS,IN,high_risk,1.4161396422542707,False,True,True
TXN1165668,ACC101448,2025-01-02,53658.85,Credit,IMPS,IN,watchlist,1.7072996391041368,False,True,True
TXN1229836,ACC112021,2025-12-26,53440.75,Debit,UPI,US,high_risk,0.7177758474806614,False,True,True
TXN1196432,ACC101783,2025-08-27,53435.34,Debit,RTGS,IN,high_risk,0.4015000168102577,False,True,True
TXN1150011,ACC101270,2025-04-09,53422.88,Credit,RTGS,IN,watchlist,2.703664751403052,False,True,True
TXN1040278,ACC105181,2025-05-17,53415.72,Credit,NEFT,IN,high_risk,1.6517107066422014,False,True,True
TXN1244937,ACC101509,2025-07-26,53411.2,Credit,Wire Transfer,IN,watchlist,2.9322239011950484,False,True,True
TXN1029122,ACC113429,2025-01-22,53392.52,Credit,Wire Transfer,IN,high_risk,1.3077468966215293,False,True,True
TXN1178391,ACC101990,2025-04-09,53363.09,Debit,RTGS,IN,watchlist,2.533728781754547,False,True,True
TXN1197176,ACC102495,2025-06-26,53313.94,Debit,IMPS,IN,watchlist,1.8948073043852869,False,True,True
TXN1129874,ACC103900,2025-08-15,53274.1,Credit,IMPS,IN,high_risk,2.626940758981409,False,True,True
TXN1090428,ACC107764,2025-10-20,53240.31,Debit,NEFT,IN,watchlist,2.236389555534503,False,True,True
TXN1175200,ACC115843,2025-11-11,53208.57,Credit,UPI,IN,normal,-0.13298177845252854,False,True,True
TXN1076336,ACC114077,2025-02-23,53118.22,Debit,IMPS,IN,high_risk,0.54182382087238,False,True,True
TXN1009862,ACC104374,2025-05-08,53117.52,Debit,RTGS,IN,high_risk,0.30476928062322234,False,True,True
TXN1239331,ACC107764,2025-07-31,53111.07,Debit,UPI,IN,watchlist,2.2285687834742767,False,True,True
TXN1215874,ACC106088,2025-08-18,53091.15,Debit,UPI,IN,high_risk,0.499843355697385,False,True,True
TXN1188314,ACC114449,2025-04-01,53024.8,Debit,RTGS,SG,watchlist,3.224439745352216,False,True,True
TXN1182669,ACC113616,2025-06-19,52946.2,Credit,IMPS,IN,high_risk,1.0516837900128908,False,True,True
TXN1182051,ACC116930,2025-12-03,52924.43,Credit,UPI,IN,high_risk,0.7565401990677911,False,True,True
TXN1205062,ACC106858,2025-08-18,52919.3,Credit,IMPS,IN,high_risk,1.8124959601445132,False,True,True
TXN1112132,ACC108769,2025-10-10,52887.89,Credit,IMPS,IN,watchlist,2.79763753114542,False,True,True
TXN1017191,ACC102895,2025-05-21,52882.74,Credit,UPI,US,normal,0.9107292696488793,False,True,True
TXN1236527,ACC112066,2025-12-13,52861.85,Debit,IMPS,AE,high_risk,1.2933814872635674,False,True,True
TXN1217713,ACC115664,2025-08-03,52849.32,Debit,Wire Transfer,IN,high_risk,0.568616617213418,False,True,True
TXN1117006,ACC101170,2025-02-14,52838.67,Credit,IMPS,GB,watchlist,1.824730102483372,False,True,True
TXN1055828,ACC105899,2025-04-06,52800.32,Credit,Cash Deposit,IN,watchlist,3.384069918693943,False,True,True
TXN1013258,ACC100746,2025-04-05,52780.94,Credit,UPI,IN,high_risk,1.1353003382682691,False,True,True
TXN1147246,ACC110205,2025-10-28,52757.26,Credit,UPI,IN,watchlist,1.4753998633310828,False,True,True
TXN1170377,ACC104394,2025-06-22,52731.34,Credit,IMPS,IN,high_risk,0.3657644386917249,False,True,True
TXN1105980,ACC114083,2025-09-01,52691.91,Credit,NEFT,IN,high_risk,2.455366315912267,False,True,True
TXN1025455,ACC105275,2025-03-04,52651.21,Debit,UPI,IN,high_risk,0.09467734633614866,False,True,True
TXN1120321,ACC109512,2025-05-12,52515.99,Credit,NEFT,IN,watchlist,2.0796915440982566,False,True,True
TXN1243348,ACC109409,2025-05-10,52490.92,Credit,UPI,US,watchlist,2.355490282666867,False,True,True
TXN1086136,ACC116463,2025-01-14,52474.37,Debit,IMPS,IN,high_risk,0.18285259888310365,False,True,True
TXN1244153,ACC107685,2025-03-28,52389.27,Debit,NEFT,IN,watchlist,1.6756252773482205,False,True,True
TXN1111863,ACC101969,2025-09-22,52341.07,Credit,UPI,IN,watchlist,2.0052150376747684,False,True,True
TXN1196964,ACC117154,2025-09-07,52307.29,Credit,RTGS,IN,watchlist,1.5550655025869766,False,True,True
TXN1127916,ACC110888,2025-10-07,52292.54,Debit,Cash Deposit,US,watchlist,1.2891202196285136,False,True,True
TXN1243270,ACC113657,2025-07-22,52273.9,Debit,IMPS,IN,watchlist,1.5126314375439147,False,True,True
TXN1146706,ACC109209,2025-05-23,52261.07,Credit,UPI,AE,high_risk,0.23538268497261694,False,True,True
TXN1030785,ACC116686,2025-04-18,52200.8,Credit,IMPS,IN,high_risk,1.4741257844433404,False,True,True
TXN1013002,ACC108224,2025-01-26,52198.6,Credit,NEFT,IN,high_risk,0.1466273898782262,False,True,True
TXN1047417,ACC112127,2025-01-12,52181.24,Debit,UPI,IN,watchlist,2.4139572863375407,False,True,True
TXN1004856,ACC101520,2025-02-15,52110.97,Debit,IMPS,IN,watchlist,1.1330527005357447,False,True,True
TXN1048981,ACC115010,2025-09-01,52090.59,Credit,UPI,IN,high_risk,1.1706029959683109,False,True,True
TXN1221048,ACC117391,2025-07-24,52060.13,Debit,RTGS,IN,watchlist,2.3851571934320113,False,True,True
TXN1068896,ACC116169,2025-08-20,52036.67,Credit,NEFT,AE,high_risk,2.7721827682670512,False,True,True
TXN1036645,ACC104602,2025-11-21,52034.7,Debit,Wire Transfer,IN,watchlist,1.0505840097654178,False,True,True
TXN1161011,ACC113832,2025-06-11,52011.21,Credit,IMPS,IN,high_risk,1.16787165614576,False,True,True
TXN1011681,ACC116769,2025-03-28,51964.71,Debit,NEFT,IN,watchlist,2.17025117026396,False,True,True
TXN1088203,ACC112705,2025-10-09,51955.2,Credit,Cheque,SG,watchlist,1.4928778116081487,False,True,True
TXN1215059,ACC104678,2025-11-29,51912.18,Credit,Wire Transfer,IN,watchlist,1.7613271705431661,False,True,True
TXN1105549,ACC113832,2025-03-28,51780.56,Debit,IMPS,IN,high_risk,1.158996757865957,False,True,True
TXN1245987,ACC101170,2025-05-09,51770.66,Debit,IMPS,IN,watchlist,1.7677716451493442,False,True,True
TXN1119192,ACC101132,2025-12-26,51763.13,Debit,IMPS,SG,watchlist,1.7674457826861414,False,True,True
TXN1092980,ACC113204,2025-10-21,51763.07,Credit,NEFT,IN,high_risk,0.3929942906179605,False,True,True
TXN1197588,ACC102895,2025-05-26,51736.23,Debit,Cheque,IN,normal,0.8380361584263304,False,True,True
TXN1214545,ACC104294,2025-04-13,51703.1,Debit,IMPS,IN,watchlist,1.1696355706129355,False,True,True
TXN1240340,ACC109525,2025-02-12,51642.31,Credit,Cash Deposit,IN,high_risk,0.9500154094651327,False,True,True
TXN1032358,ACC117154,2025-08-10,51618.93,Debit,IMPS,IN,watchlist,1.5217672324051268,False,True,True
TXN1224134,ACC110843,2025-02-23,51610.11,Credit,UPI,IN,high_risk,0.4766484079131466,False,True,True
TXN1150056,ACC104678,2025-01-12,51580.5,Debit,UPI,IN,watchlist,1.7449612791983338,False,True,True
TXN1231129,ACC113851,2025-12-25,51570.42,Credit,RTGS,SG,high_risk,0.8812910890315706,False,True,True
TXN1190867,ACC107764,2025-04-15,51480.01,Credit,NEFT,IN,watchlist,2.1298675417801247,False,True,True
TXN1063669,ACC104678,2025-04-25,51455.32,Credit,UPI,IN,watchlist,1.7387845960141015,False,True,True
TXN1126836,ACC117847,2025-12-19,51415.03,Credit,IMPS,IN,high_risk,2.2350450892820732,False,True,True
TXN1146757,ACC109409,2025-12-29,51367.89,Debit,IMPS,IN,watchlist,2.2856339571650386,False,True,True
TXN1210984,ACC105011,2025-08-29,51365.79,Credit,IMPS,IN,high_risk,0.32345101065735327,False,True,True
TXN1172754,ACC110421,2025-04-20,51290.12,Debit,NEFT,IN,high_risk,0.8575057437592336,False,True,True
TXN1030109,ACC113832,2025-10-10,51285.04,Debit,IMPS,IN,high_risk,1.1399302519235854,False,True,True
TXN1236374,ACC111927,2025-10-06,51225.16,Debit,IMPS,IN,high_risk,1.250477490931157,False,True,True
TXN1075846,ACC105275,2025-07-25,51164.27,Debit,NEFT,IN,high_risk,0.06141585639356389,False,True,True
TXN1112991,ACC111004,2025-05-20,51134.56,Credit,Cash Deposit,IN,watchlist,1.30174474917044,False,True,True
TXN1112239,ACC112705,2025-09-20,50940.72,Debit,UPI,US,watchlist,1.4432860093278572,False,True,True
TXN1223231,ACC103173,2025-10-30,50930.74,Debit,NEFT,IN,watchlist,1.8749470320567208,False,True,True
TXN1124878,ACC111877,2025-07-10,50871.97,Credit,IMPS,IN,high_risk,1.2671370818386858,False,True,True
TXN1203014,ACC115783,2025-12-19,50861.86,Credit,IMPS,IN,high_risk,2.5201800035622206,False,True,True
TXN1157037,ACC108167,2025-05-15,50843.65,Debit,NEFT,IN,high_risk,1.0042085052712597,False,True,True
TXN1079151,ACC113262,2025-03-30,50837.52,Credit,Cheque,IN,high_risk,1.4285099683981248,False,True,True
TXN1171749,ACC108807,2025-03-21,50790.12,Debit,NEFT,IN,high_risk,1.084120999913998,False,True,True
TXN1192185,ACC116151,2025-05-03,50773.46,Debit,NEFT,IN,watchlist,1.8487956645670032,False,True,True
TXN1069150,ACC102249,2025-08-23,50765.63,Debit,IMPS,SG,watchlist,1.6342706331027526,False,True,True
TXN1129044,ACC109525,2025-07-22,50741.96,Debit,UPI,IN,high_risk,0.9109732882575386,False,True,True
TXN1027730,ACC104214,2025-07-01,50690.08,Credit,RTGS,IN,high_risk,0.8379118072866344,False,True,True
TXN1193775,ACC102183,2025-01-10,50633.07,Debit,NEFT,AE,watchlist,1.253377864574926,False,True,True
TXN1160547,ACC101287,2025-11-22,50556.12,Debit,Wire Transfer,IN,high_risk,2.772708257970034,False,True,True
TXN1207471,ACC112038,2025-03-03,50534.77,Credit,UPI,CH,watchlist,1.4790385876591345,False,True,True
TXN1222312,ACC103546,2025-03-30,50517.13,Credit,IMPS,IN,watchlist,2.4357972391476257,False,True,True
TXN1115579,ACC113657,2025-10-22,50469.13,Debit,Cash Deposit,IN,watchlist,1.4247877724376707,False,True,True
TXN1188109,ACC101402,2025-03-20,50411.73,Credit,Cash Deposit,AE,watchlist,1.279591298538491,False,True,True
TXN1165597,ACC102895,2025-03-27,50356.85,Credit,UPI,IN,normal,0.750578200137122,False,True,True
TXN1142494,ACC116904,2025-01-15,50349.93,Debit,Cash Deposit,IN,high_risk,1.8216166074625373,False,True,True
TXN1003857,ACC109507,2025-04-19,50269.92,Credit,NEFT,IN,watchlist,3.312400976470534,False,True,True
TXN1221409,ACC117982,2025-01-06,50255.88,Credit,Cheque,HK,high_risk,0.4831544582158052,False,True,True
TXN1124914,ACC108154,2025-06-15,50218.62,Debit,NEFT,IN,watchlist,1.792087164675325,False,True,True
TXN1053993,ACC111034,2025-03-24,50217.32,Debit,IMPS,IN,high_risk,1.5107342896025135,False,True,True
TXN1081308,ACC113381,2025-07-04,50216.3,Credit,RTGS,IN,watchlist,1.65657036214109,False,True,True
TXN1100164,ACC100112,2025-07-26,50204.66,Credit,RTGS,IN,high_risk,3.163725219677164,False,True,True
TXN1124714,ACC112066,2025-11-17,50169.03,Debit,UPI,IN,high_risk,1.189273968020654,False,True,True
TXN1070342,ACC111983,2025-06-26,50152.63,Debit,IMPS,IN,high_risk,0.7683809017548106,False,True,True
TXN1238591,ACC107778,2025-01-11,50150.95,Credit,NEFT,IN,high_risk,1.0582477200353686,False,True,True
TXN1236555,ACC105644,2025-08-19,50143.41,Credit,UPI,HK,watchlist,2.2068717920437346,False,True,True
TXN1040893,ACC101905,2025-09-02,50137.26,Debit,Cash Deposit,IN,high_risk,1.0279759712149037,False,True,True
TXN1201406,ACC117504,2025-09-11,50084.62,Debit,UPI,IN,high_risk,1.5745879277414434,False,True,True
TXN1094962,ACC103031,2025-04-22,50072.94,Debit,UPI,IN,high_risk,1.2350840464961874,False,True,True
TXN1248284,ACC101507,2025-03-25,50011.88,Debit,UPI,IN,watchlist,1.4359572061201646,False,True,True
TXN1004440,ACC110593,2025-01-21,49991.65,Debit,NEFT,IN,watchlist,3.0392937901298565,False,True,True
TXN1250562,ACC100662,2025-01-24,49938.56,Debit,IMPS,IN,high_risk,1.046822486356344,False,True,True
TXN1034749,ACC108154,2025-09-13,49899.32,Debit,RTGS,IN,watchlist,1.7751285970589705,False,True,True
TXN1044876,ACC109088,2025-10-18,49891.64,Credit,NEFT,IN,high_risk,1.6960531218175863,False,True,True
TXN1213611,ACC100817,2025-09-10,49862.58,Credit,IMPS,IN,watchlist,1.807105592361181,False,True,True
TXN1026664,ACC103260,2025-09-03,49855.12,Debit,Cash Deposit,HK,high_risk,1.4114638679855014,False,True,True
TXN1138876,ACC109110,2025-02-14,49852.45,Credit,UPI,IN,watchlist,1.0101292982303056,False,True,True
TXN1003467,ACC106858,2025-03-29,49778.22,Debit,Cheque,IN,high_risk,1.660697276234249,False,True,True
TXN1246114,ACC112317,2025-02-04,49729.89,Debit,Wire Transfer,IN,high_risk,0.04383650719728579,False,True,True
TXN1123611,ACC108249,2025-04-22,49714.78,Credit,IMPS,IN,watchlist,2.4031491998376855,False,True,True
TXN1180195,ACC108083,2025-02-25,49638.62,Credit,RTGS,IN,watchlist,2.9513640112535056,False,True,True
TXN1028242,ACC109240,2025-10-30,49577.62,Credit,Cheque,IN,watchlist,3.9479241392429696,False,True,True
TXN1125903,ACC116686,2025-02-02,49565.21,Credit,Cash Deposit,SG,high_risk,1.3616699584697844,False,True,True
TXN1210763,ACC115988,2025-11-21,49464.37,Debit,IMPS,IN,high_risk,1.2152300869775732,False,True,True
TXN1036987,ACC110311,2025-01-06,49419.77,Credit,IMPS,IN,high_risk,1.6643624106380335,False,True,True
TXN1222124,ACC110421,2025-01-22,49395.35,Credit,IMPS,IN,high_risk,0.7945206597293284,False,True,True
TXN1208228,ACC107457,2025-06-13,49360.34,Debit,RTGS,IN,high_risk,0.2847744649419757,False,True,True
TXN1160092,ACC117310,2025-02-19,49329.5,Debit,IMPS,AE,high_risk,1.703100708270577,False,True,True
TXN1130508,ACC101509,2025-03-18,49265.66,Credit,UPI,IN,watchlist,2.6225307131293594,False,True,True
TXN1159057,ACC111034,2025-11-08,49261.35,Credit,NEFT,IN,high_risk,1.4627190476875023,False,True,True
TXN1158141,ACC116463,2025-05-06,49246.26,Debit,UPI,IN,high_risk,0.11635609847861292,False,True,True
TXN1008848,ACC115357,2025-12-03,49188.43,Credit,IMPS,IN,high_risk,1.09496697120401,False,True,True
TXN1192926,ACC112480,2025-12-09,49180.73,Debit,IMPS,IN,high_risk,1.1159332936175224,False,True,True
TXN1095659,ACC110383,2025-11-25,49165.54,Credit,UPI,IN,high_risk,0.9661117053571903,False,True,True
TXN1002533,ACC107742,2025-10-22,49155.14,Credit,RTGS,IN,high_risk,2.0092875689310974,False,True,True
TXN1162197,ACC101368,2025-04-25,49132.91,Debit,Cheque,US,high_risk,1.5272126408332816,False,True,True
TXN1032923,ACC105132,2025-01-24,49091.33,Credit,UPI,IN,high_risk,-0.20121100371053965,False,True,True
TXN1034703,ACC110400,2025-04-20,49075.1,Credit,Cash Deposit,IN,high_risk,0.7836607672685222,False,True,True
TXN1221559,ACC115529,2025-03-22,49026.86,Credit,IMPS,IN,watchlist,2.7701926627836913,False,True,True
TXN1184612,ACC104130,2025-01-15,48988.64,Debit,UPI,AE,high_risk,1.5212712714867258,False,True,True
TXN1205587,ACC102278,2025-07-12,48977.75,Debit,UPI,IN,high_risk,-0.022678688026629135,False,True,True
TXN1082120,ACC100683,2025-12-07,48885.99,Credit,Wire Transfer,IN,high_risk,1.0022255567549787,False,True,True
TXN1101293,ACC115280,2025-10-23,48877.98,Debit,NEFT,HK,high_risk,2.0516393616675828,False,True,True
TXN1002524,ACC108985,2025-10-16,48810.38,Debit,NEFT,IN,watchlist,0.8793864219435542,False,True,True
TXN1103328,ACC105269,2025-06-09,48778.74,Debit,Wire Transfer,IN,watchlist,1.9355346681781562,False,True,True
TXN1125175,ACC108695,2025-03-21,48743.73,Debit,NEFT,IN,watchlist,2.832723577672123,False,True,True
TXN1130254,ACC100209,2025-06-08,48686.04,Debit,UPI,IN,normal,0.8476801128829784,False,True,True
TXN1014352,ACC100649,2025-10-20,48662.29,Debit,IMPS,IN,watchlist,2.6100928147410447,False,True,True
TXN1061579,ACC111182,2025-05-08,48559.78,Debit,NEFT,IN,watchlist,1.4876474895550102,False,True,True
TXN1169900,ACC110843,2025-12-07,48537.09,Debit,Wire Transfer,IN,high_risk,0.39931331713779233,False,True,True
TXN1163465,ACC105275,2025-06-08,48516.22,Credit,UPI,HK,high_risk,0.002181396063986803,False,True,True
TXN1077689,ACC103788,2025-12-21,48509.81,Debit,UPI,IN,high_risk,0.587464173685937,False,True,True
TXN1245897,ACC105461,2025-11-11,48467.01,Debit,Cash Deposit,IN,watchlist,2.0411543620500354,False,True,True
TXN1085847,ACC104214,2025-04-03,48414.04,Debit,IMPS,IN,high_risk,0.7608187236888672,False,True,True
TXN1187396,ACC105346,2025-04-10,48412.38,Debit,UPI,IN,high_risk,1.1978185955394482,False,True,True
TXN1058042,ACC107342,2025-04-23,48310.11,Debit,NEFT,IN,watchlist,2.3596836575500735,False,True,True
TXN1035139,ACC112480,2025-06-13,48305.21,Debit,UPI,AE,high_risk,1.078914436378483,False,True,True
TXN1180228,ACC104141,2025-05-29,48275.67,Credit,IMPS,IN,watchlist,2.141712329043233,False,True,True
TXN1205330,ACC111338,2025-07-21,48266.87,Credit,NEFT,IN,normal,2.3087667015974014,False,True,True
TXN1225941,ACC115186,2025-02-24,48252.14,Credit,Cheque,US,watchlist,1.132782331553578,False,True,True
TXN1117110,ACC108377,2025-02-27,48084.94,Debit,UPI,IN,high_risk,2.414660727802344,False,True,True
TXN1096063,ACC111647,2025-04-22,48001.47,Debit,UPI,IN,high_risk,1.1599339846275538,False,True,True
TXN1045608,ACC112509,2025-12-29,48000.92,Credit,NEFT,HK,watchlist,1.4056157041494783,False,True,True
TXN1041808,ACC110888,2025-08-08,47991.19,Debit,UPI,IN,watchlist,1.092916409588816,False,True,True
TXN1045106,ACC103071,2025-10-02,47984.69,Debit,Cheque,IN,watchlist,0.8438426651199137,False,True,True
TXN1016163,ACC102500,2025-08-30,47837.72,Credit,Wire Transfer,AE,watchlist,2.154777258043501,False,True,True
TXN1103124,ACC109516,2025-07-03,47826.99,Credit,UPI,IN,watchlist,3.04132687604442,False,True,True
TXN1018517,ACC116130,2025-01-19,47816.62,Debit,IMPS,IN,high_risk,1.1872774543906077,False,True,True
TXN1129168,ACC109757,2025-04-15,47763.65,Debit,IMPS,IN,high_risk,1.2419963353231238,False,True,True
TXN1151255,ACC111983,2025-07-04,47755.03,Credit,NEFT,SG,high_risk,0.6810125000128641,False,True,True
